"X","Y","Z","TimeStep1 - u","TimeStep1 - v"
0.0,0.0,0.0,2.731527695958945e-14,2.9063180181064845e-12
1.0,0.0,0.0,8.786030266551629e-13,-4.386250637165854e-12
1.0,1.0,0.0,-4.57141641225232e-13,-0.0002588930138444883
0.0,1.0,0.0,4.045191386846811e-14,-0.0002588864400515802
0.04761904761904757,0.0,0.0,2.2246782440786057e-08,1.2934617049283037e-12
0.09523809523809514,0.0,0.0,2.299035078030212e-08,-3.8458676114683096e-14
0.1428571428571427,0.0,0.0,3.565686428623185e-08,5.265065180690143e-14
0.1904761904761902,0.0,0.0,-9.835076232137973e-09,-2.0662613644509922e-13
0.2380952380952379,0.0,0.0,-4.106542558254217e-09,1.1960373730495532e-13
0.2857142857142856,0.0,0.0,1.067310322856735e-09,5.497382589592129e-14
0.3333333333333333,0.0,0.0,-2.0734285133670286e-08,-6.845492884826796e-14
0.380952380952381,0.0,0.0,-4.894651644479102e-08,1.1409858193999897e-13
0.4285714285714285,0.0,0.0,4.567096479033197e-08,4.5813056541930883e-14
0.4761904761904759,0.0,0.0,-1.5448925414741474e-08,-3.249034049667917e-14
0.5238095238095233,0.0,0.0,1.5346904608145222e-08,7.5044780675852e-16
0.5714285714285708,0.0,0.0,5.04298971320641e-08,-2.449649426545578e-13
0.6190476190476182,0.0,0.0,3.1286308342260205e-08,5.348389953984759e-13
0.6666666666666656,0.0,0.0,1.6729118711063874e-09,-2.4990601700245733e-13
0.7142857142857131,0.0,0.0,8.028418013593719e-08,4.1871064701483695e-13
0.7619047619047604,0.0,0.0,2.4281023025787437e-08,-1.5831654406815996e-12
0.8095238095238082,0.0,0.0,1.4026732095350583e-08,1.848160426654301e-12
0.8571428571428561,0.0,0.0,-1.808496525413212e-08,-3.9061931746455306e-13
0.9047619047619041,0.0,0.0,-2.584400527549873e-08,4.303533925034809e-13
0.952380952380952,0.0,0.0,-3.2255895093574e-08,5.10558941037928e-13
1.0,0.04761904761904757,0.0,1.9746412116758683e-13,-2.3406509634706824e-05
1.0,0.09523809523809514,0.0,-2.3889998044034567e-12,-4.5616880935227026e-05
1.0,0.1428571428571427,0.0,1.763467093829217e-13,-6.69892009803983e-05
1.0,0.1904761904761902,0.0,5.74351270046093e-14,-8.708640697417674e-05
1.0,0.2380952380952379,0.0,-9.03973227882407e-15,-0.00010612898130935231
1.0,0.2857142857142856,0.0,2.5461750187769426e-15,-0.0001240094435406877
1.0,0.3333333333333333,0.0,2.517796106737269e-15,-0.00014076181561627354
1.0,0.380952380952381,0.0,-9.848162519353953e-16,-0.00015638375657154636
1.0,0.4285714285714285,0.0,-3.93274002937525e-15,-0.00017093802736132675
1.0,0.4761904761904759,0.0,3.2780327087774372e-15,-0.00018443101769567884
1.0,0.5238095238095233,0.0,3.4984059257724584e-15,-0.00019662950836677723
1.0,0.5714285714285708,0.0,1.1439888696799253e-15,-0.0002079711551859304
1.0,0.6190476190476182,0.0,-1.4843764853790296e-15,-0.00021806762865527143
1.0,0.6666666666666656,0.0,8.523705876718692e-15,-0.00022704767290484472
1.0,0.7142857142857131,0.0,4.183168359310477e-14,-0.000234903837572628
1.0,0.7619047619047604,0.0,4.824375669762925e-14,-0.00024176611352828923
1.0,0.8095238095238082,0.0,-3.561880291903989e-13,-0.00024739018369859486
1.0,0.8571428571428561,0.0,1.0007671475806011e-13,-0.0002519385568131118
1.0,0.9047619047619041,0.0,-4.1099670181148846e-13,-0.0002552106034544012
1.0,0.952380952380952,0.0,3.0637606116228936e-13,-0.0002576557433013906
0.9523809523809524,1.0,0.0,6.071164173024743e-09,-0.0002589325240858282
0.9047619047619049,1.0,0.0,2.6557393252951964e-08,-0.0002587301490675381
0.8571428571428573,1.0,0.0,5.517758741251784e-08,-0.00025891243135170954
0.8095238095238098,1.0,0.0,3.974028345723179e-09,-0.0002588308039221524
0.7619047619047621,1.0,0.0,1.638394958980794e-08,-0.0002589770730474975
0.7142857142857144,1.0,0.0,-3.161056965986381e-08,-0.0002587844147211897
0.6666666666666667,1.0,0.0,5.2723604028682015e-09,-0.00025884999183037273
0.619047619047619,1.0,0.0,-3.809543482734984e-08,-0.00025884339787431013
0.5714285714285715,1.0,0.0,-6.176353648202514e-08,-0.0002589143914330849
0.5238095238095242,1.0,0.0,-9.485085955598175e-09,-0.0002587759019113106
0.4761904761904767,1.0,0.0,3.229759458561005e-08,-0.0002589513177428027
0.4285714285714292,1.0,0.0,-1.8012961785657782e-08,-0.000258794350431301
0.3809523809523818,1.0,0.0,5.987361014781941e-08,-0.00025885333783104804
0.3333333333333344,1.0,0.0,1.642698420277673e-08,-0.00025884062302792356
0.2857142857142869,1.0,0.0,-2.4944935842813574e-08,-0.0002588515908463923
0.2380952380952396,1.0,0.0,-2.4620817859906343e-08,-0.00025890198532901306
0.1904761904761918,1.0,0.0,-8.087784023783059e-09,-0.00025886888294561884
0.1428571428571439,1.0,0.0,-4.3485130473887455e-08,-0.0002588788262127059
0.0952380952380959,1.0,0.0,-2.3964152988215655e-08,-0.0002587481505694982
0.047619047619048,1.0,0.0,-7.956890829599895e-09,-0.0002589534587289878
0.0,0.9523809523809524,0.0,-3.92119277377521e-14,-0.0002576588753290593
0.0,0.9047619047619049,0.0,1.910867047268679e-13,-0.000255208610806087
0.0,0.8571428571428573,0.0,-2.1588368578786567e-13,-0.000251928278989138
0.0,0.8095238095238098,0.0,5.522906853882767e-13,-0.00024737252540229707
0.0,0.7619047619047621,0.0,-1.0290261556496116e-13,-0.00024176851641612254
0.0,0.7142857142857144,0.0,-1.1386002589940884e-13,-0.00023490553822523523
0.0,0.6666666666666667,0.0,-4.203951677553992e-14,-0.000227044791720782
0.0,0.619047619047619,0.0,-4.5925088267617207e-14,-0.00021806243629995272
0.0,0.5714285714285715,0.0,1.0646770693299154e-13,-0.0002079786175243016
0.0,0.5238095238095242,0.0,1.3424542578165018e-15,-0.00019663130033040996
0.0,0.4761904761904767,0.0,-8.196047639823531e-15,-0.00018442893355898618
0.0,0.4285714285714292,0.0,-5.841107686502802e-15,-0.00017092387209640767
0.0,0.3809523809523818,0.0,2.666210206014896e-15,-0.00015637572318423932
0.0,0.3333333333333344,0.0,-1.3839425932038431e-14,-0.00014075851788492057
0.0,0.2857142857142869,0.0,3.040382262187987e-14,-0.00012400974784754153
0.0,0.2380952380952396,0.0,-3.1944526769284e-14,-0.00010613148525383198
0.0,0.1904761904761918,0.0,-2.0832055276672522e-14,-8.711442793750383e-05
0.0,0.1428571428571439,0.0,5.884694242010721e-14,-6.70069892445262e-05
0.0,0.0952380952380959,0.0,-4.783266214303068e-14,-4.5624101950835004e-05
0.0,0.047619047619048,0.0,1.0819362630222176e-13,-2.3410226843016753e-05
0.1712159407729647,0.1718551922037744,0.0,1.6925840456008575e-09,-7.936375316665856e-05
0.8281448077962257,0.1712159407729646,0.0,1.519891917074238e-08,-7.91389347896974e-05
0.7397530769177154,0.8926599831965567,0.0,-7.236548918771118e-09,-0.0002546430009516149
0.5000000000000001,0.7812814556716995,0.0,-2.2522649125671688e-08,-0.0002441552319343898
0.7137471152223902,0.2973069095169304,0.0,1.9702408066252043e-08,-0.00012819813462910332
0.1160311035021704,0.5351431563879566,0.0,1.2149700850738366e-08,-0.00019954922331170952
0.5075279799123255,0.2227180547636398,0.0,-2.5822054320757016e-08,-0.00010015352623954212
0.107437788219207,0.7416589234919156,0.0,2.950387137771111e-08,-0.00023898075940023195
0.867329074851182,0.0548405553679423,0.0,-8.514587171107453e-09,-2.686409506234771e-05
0.885868734479113,0.3395306175969764,0.0,2.0230558002808956e-08,-0.0001428730870624573
0.3503535424699404,0.2920080232467545,0.0,-3.6097284419882074e-08,-0.00012630995177598692
0.7077384280603221,0.3495862547711246,0.0,1.1127356414705998e-08,-0.00014625759538950496
0.6499009489684533,0.7079311986801735,0.0,-4.057109297003423e-08,-0.00023395746300054898
